ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address
184341,iPhone,1,700,04/16/19 14:30,"730 2nd St, Portland, OR 97035"
184342,USB-C Charging Cable,1,11.95,04/18/19 21:02,"478 Sunset St, Boston, MA 02215"
184343,34in Ultrawide Monitor,1,379.99,04/24/19 21:24,"894 7th St, Seattle, WA 98101"
184345,USB-C Charging Cable,1,11.95,04/22/19 18:05,"557 12th St, San Francisco, CA 94016"
184346,USB-C Charging Cable,1,11.95,04/13/19 20:23,"243 Ridge St, Portland, OR 97035"
184347,Wired Headphones,1,11.99,04/14/19 14:10,"725 Dogwood St, Seattle, WA 98101"
184348,Bose SoundSport Headphones,1,99.99,04/20/19 18:52,"399 Church St, Atlanta, GA 30301"
184349,Macbook Pro Laptop,1,1700,04/24/19 12:59,"158 Jackson St, Boston, MA 02215"
184352,Apple Airpods Headphones,1,150,04/19/19 13:56,"119 Elm St, Austin, TX 73301"
184355,AA Batteries (4-pack),1,3.84,04/26/19 18:20,"635 8th St, Portland, OR 97035"
184358,USB-C Charging Cable,1,11.95,04/10/19 14:58,"668 Hickory St, Portland, OR 97035"
184359,AA Batteries (4-pack),1,3.84,04/27/19 14:06,"867 North St, Dallas, TX 75001"
184360,Lightning Charging Cable,2,14.95,04/19/19 10:31,"346 Church St, New York City, NY 10001"
184361,AA Batteries (4-pack),1,3.84,04/17/19 19:41,"85 7th St, San Francisco, CA 94016"
184362,Google Phone,1,600,04/30/19 14:59,"105 Main St, San Francisco, CA 94016"
184365,AA Batteries (4-pack),1,3.84,04/19/19 13:25,"230 Lincoln St, Austin, TX 73301"
184367,AAA Batteries (4-pack),1,2.99,04/15/19 22:31,"30 Willow St, Boston, MA 02215"
184369,20in Monitor,1,109.99,04/15/19 13:26,"971 Center St, Seattle, WA 98101"
184370,ThinkPad Laptop,1,999.99,04/30/19 18:07,"630 1st St, Seattle, WA 98101"
184371,Wired Headphones,1,11.99,04/14/19 17:51,"940 Ridge St, Boston, MA 02215"
184372,27in FHD Monitor,1,149.99,04/29/19 12:27,"695 12th St, New York City, NY 10001"
184375,USB-C Charging Cable,1,11.95,04/17/19 21:00,"816 Lincoln St, Seattle, WA 98101"
184376,AAA Batteries (4-pack),4,2.99,04/14/19 21:14,"986 Hill St, San Francisco, CA 94016"
184377,Lightning Charging Cable,1,14.95,04/26/19 15:29,"766 Wilson St, San Francisco, CA 94016"
184378,AAA Batteries (4-pack),5,2.99,04/22/19 09:38,"927 Maple St, Atlanta, GA 30301"
184379,Vareebadd Phone,1,400,04/13/19 21:07,"677 Maple St, Austin, TX 73301"
184380,Wired Headphones,1,11.99,04/12/19 20:29,"238 Walnut St, San Francisco, CA 94016"
184382,Macbook Pro Laptop,1,1700,04/22/19 12:19,"796 Sunset St, Boston, MA 02215"
184383,Apple Airpods Headphones,1,150,04/11/19 22:56,"337 River St, Los Angeles, CA 90001"
184384,Google Phone,1,600,04/23/19 20:26,"417 Willow St, Atlanta, GA 30301"
184385,Wired Headphones,2,11.99,04/14/19 11:43,"457 Park St, Portland, OR 97035"
184388,27in 4K Gaming Monitor,1,389.99,04/23/19 18:11,"492 11th St, Los Angeles, CA 90001"
184389,AAA Batteries (4-pack),1,2.99,04/30/19 13:03,"147 Spruce St, Seattle, WA 98101"
184390,Lightning Charging Cable,1,14.95,04/18/19 21:56,"221 Lincoln St, Boston, MA 02215"
184391,AA Batteries (4-pack),1,3.84,04/19/19 21:19,"958 Lakeview St, Boston, MA 02215"
184394,USB-C Charging Cable,1,11.95,04/28/19 08:50,"253 Jefferson St, Dallas, TX 75001"
184396,Apple Airpods Headphones,1,150,04/20/19 14:18,"195 Chestnut St, Los Angeles, CA 90001"
184398,Lightning Charging Cable,1,14.95,04/26/19 19:38,"36 Dogwood St, Seattle, WA 98101"
184399,AA Batteries (4-pack),2,3.84,04/12/19 22:04,"1 Forest St, New York City, NY 10001"
184405,AAA Batteries (4-pack),1,2.99,04/22/19 14:00,"545 Cherry St, San Francisco, CA 94016"
184406,27in 4K Gaming Monitor,1,389.99,04/14/19 14:49,"787 11th St, Portland, OR 97035"
184407,Wired Headphones,1,11.99,04/11/19 12:09,"970 1st St, Los Angeles, CA 90001"
184408,Bose SoundSport Headphones,1,99.99,05/01/19 00:04,"705 Dogwood St, Boston, MA 02215"
184411,iPhone,1,700,04/14/19 13:27,"487 Cherry St, Los Angeles, CA 90001"
184413,AA Batteries (4-pack),1,3.84,04/25/19 08:29,"246 Wilson St, New York City, NY 10001"
184414,USB-C Charging Cable,1,11.95,04/11/19 08:32,"404 South St, Portland, OR 97035"
184416,Wired Headphones,1,11.99,04/11/19 07:35,"540 Walnut St, Dallas, TX 75001"
184417,AAA Batteries (4-pack),1,2.99,04/18/19 14:01,"387 Cherry St, Los Angeles, CA 90001"
184418,Flatscreen TV,1,300,04/26/19 21:47,"341 12th St, Los Angeles, CA 90001"
184419,AA Batteries (4-pack),2,3.84,04/12/19 09:28,"442 Johnson St, Los Angeles, CA 90001"
184420,Apple Airpods Headphones,1,150,04/22/19 17:33,"467 Wilson St, Los Angeles, CA 90001"
184421,27in 4K Gaming Monitor,1,389.99,04/26/19 20:53,"125 Pine St, San Francisco, CA 94016"
184422,Wired Headphones,1,11.99,04/30/19 10:12,"638 Spruce St, New York City, NY 10001"
184423,Lightning Charging Cable,1,14.95,04/17/19 19:03,"286 13th St, Portland, OR 97035"
184424,Apple Airpods Headphones,1,150,04/22/19 05:14,"594 14th St, Dallas, TX 75001"
184425,34in Ultrawide Monitor,1,379.99,04/13/19 09:45,"672 Madison St, Los Angeles, CA 90001"
184426,AA Batteries (4-pack),2,3.84,04/18/19 16:22,"314 Elm St, Portland, OR 97035"
184427,Lightning Charging Cable,1,14.95,04/12/19 13:09,"180 Sunset St, Dallas, TX 75001"
184430,27in 4K Gaming Monitor,1,389.99,04/19/19 13:11,"646 Maple St, Los Angeles, CA 90001"
184432,ThinkPad Laptop,1,999.99,04/24/19 23:48,"66 2nd St, Boston, MA 02215"
184433,USB-C Charging Cable,1,11.95,04/28/19 08:21,"594 Washington St, New York City, NY 10001"
184434,USB-C Charging Cable,1,11.95,04/20/19 22:48,"962 4th St, New York City, NY 10001"
184435,iPhone,1,700,04/10/19 08:06,"531 Park St, Portland, OR 97035"
184437,AA Batteries (4-pack),1,3.84,04/18/19 21:13,"694 Hickory St, San Francisco, CA 94016"
184439,Apple Airpods Headphones,1,150,04/17/19 20:21,"905 Spruce St, Atlanta, GA 30301"
184441,Lightning Charging Cable,2,14.95,04/18/19 12:39,"358 Adams St, New York City, NY 10001"
184442,AAA Batteries (4-pack),1,2.99,04/22/19 12:35,"684 Lincoln St, Austin, TX 73301"
184443,Lightning Charging Cable,1,14.95,04/10/19 20:53,"604 Adams St, Seattle, WA 98101"
184445,27in FHD Monitor,1,149.99,04/21/19 10:31,"909 12th St, Austin, TX 73301"
184446,USB-C Charging Cable,1,11.95,04/28/19 11:10,"660 Lakeview St, San Francisco, CA 94016"
184447,iPhone,1,700,04/19/19 21:49,"695 Cherry St, New York City, NY 10001"
184447,Lightning Charging Cable,1,14.95,04/19/19 21:49,"695 Cherry St, New York City, NY 10001"
184449,Lightning Charging Cable,1,14.95,04/29/19 17:24,"117 12th St, Dallas, TX 75001"
184450,Apple Airpods Headphones,1,150,04/12/19 15:36,"626 River St, Los Angeles, CA 90001"
184451,ThinkPad Laptop,1,999.99,04/18/19 08:13,"169 13th St, Boston, MA 02215"
184453,iPhone,1,700,04/29/19 09:15,"669 Chestnut St, San Francisco, CA 94016"
184454,USB-C Charging Cable,1,11.95,04/30/19 14:56,"356 7th St, Portland, OR 97035"
184455,AA Batteries (4-pack),1,3.84,04/29/19 00:09,"503 Adams St, New York City, NY 10001"
184456,34in Ultrawide Monitor,1,379.99,04/19/19 18:57,"140 9th St, Austin, TX 73301"
184463,AA Batteries (4-pack),1,3.84,04/30/19 22:03,"979 Meadow St, Los Angeles, CA 90001"
184464,20in Monitor,1,109.99,04/30/19 08:58,"719 Park St, Boston, MA 02215"
184466,34in Ultrawide Monitor,1,379.99,04/27/19 23:30,"445 4th St, Atlanta, GA 30301"
184467,USB-C Charging Cable,1,11.95,04/28/19 12:33,"649 Adams St, New York City, NY 10001"
184468,Lightning Charging Cable,1,14.95,04/28/19 22:26,"68 Maple St, Austin, TX 73301"
184469,27in FHD Monitor,1,149.99,04/29/19 12:34,"875 1st St, San Francisco, CA 94016"
184470,AA Batteries (4-pack),1,3.84,04/25/19 19:18,"68 Hickory St, San Francisco, CA 94016"
184472,iPhone,1,700,04/11/19 12:16,"573 Adams St, Austin, TX 73301"
184472,Bose SoundSport Headphones,1,99.99,04/11/19 12:16,"573 Adams St, Austin, TX 73301"
184474,USB-C Charging Cable,1,11.95,04/17/19 20:19,"519 14th St, New York City, NY 10001"
184475,Wired Headphones,1,11.99,04/27/19 12:55,"676 South St, Boston, MA 02215"
184476,AAA Batteries (4-pack),1,2.99,04/19/19 17:39,"58 Willow St, Los Angeles, CA 90001"
184477,Wired Headphones,2,11.99,04/15/19 12:48,"566 12th St, San Francisco, CA 94016"
184479,Lightning Charging Cable,1,14.95,04/14/19 13:33,"7 1st St, Boston, MA 02215"
184480,Lightning Charging Cable,1,14.95,04/24/19 12:10,"169 Dogwood St, Austin, TX 73301"
184483,USB-C Charging Cable,1,11.95,04/17/19 05:58,"862 11th St, Austin, TX 73301"
184485,27in 4K Gaming Monitor,1,389.99,04/14/19 12:35,"566 Sunset St, San Francisco, CA 94016"
184486,Bose SoundSport Headphones,1,99.99,04/25/19 19:24,"608 Pine St, New York City, NY 10001"
184487,AA Batteries (4-pack),1,3.84,04/24/19 18:21,"431 Forest St, Atlanta, GA 30301"
184488,AAA Batteries (4-pack),4,2.99,04/20/19 06:38,"154 Cedar St, Los Angeles, CA 90001"
184489,Lightning Charging Cable,1,14.95,04/17/19 11:01,"559 10th St, Los Angeles, CA 90001"
184490,AAA Batteries (4-pack),2,2.99,04/19/19 11:27,"215 Lake St, Los Angeles, CA 90001"
184491,Apple Airpods Headphones,1,150,04/12/19 20:36,"609 Jefferson St, Austin, TX 73301"
184492,AA Batteries (4-pack),1,3.84,04/17/19 22:17,"941 Main St, Los Angeles, CA 90001"
184493,AA Batteries (4-pack),1,3.84,04/16/19 13:07,"872 10th St, New York City, NY 10001"
184494,Google Phone,1,600,04/18/19 23:08,"502 Sunset St, San Francisco, CA 94016"
184495,AAA Batteries (4-pack),1,2.99,04/10/19 16:33,"648 9th St, Los Angeles, CA 90001"
184497,AAA Batteries (4-pack),1,2.99,04/13/19 17:55,"741 12th St, Seattle, WA 98101"
184498,iPhone,1,700,04/19/19 06:51,"294 1st St, San Francisco, CA 94016"
184499,USB-C Charging Cable,2,11.95,04/12/19 16:07,"300 Jefferson St, Dallas, TX 75001"
184500,AAA Batteries (4-pack),1,2.99,04/25/19 12:12,"809 Cedar St, San Francisco, CA 94016"
184501,27in FHD Monitor,1,149.99,04/27/19 13:02,"967 11th St, Portland, ME 04101"
184502,27in FHD Monitor,1,149.99,04/21/19 16:58,"63 Forest St, Los Angeles, CA 90001"
184503,iPhone,1,700,04/10/19 16:23,"415 South St, Atlanta, GA 30301"
184503,Lightning Charging Cable,1,14.95,04/10/19 16:23,"415 South St, Atlanta, GA 30301"
184504,Google Phone,1,600,04/11/19 14:26,"808 4th St, Los Angeles, CA 90001"
184505,USB-C Charging Cable,2,11.95,04/16/19 16:39,"612 14th St, Boston, MA 02215"
184508,Google Phone,1,600,04/26/19 11:15,"723 Hickory St, Los Angeles, CA 90001"
184509,USB-C Charging Cable,1,11.95,04/14/19 22:58,"932 Chestnut St, New York City, NY 10001"
184510,Bose SoundSport Headphones,1,99.99,04/22/19 00:06,"843 Jefferson St, Los Angeles, CA 90001"
184511,Wired Headphones,2,11.99,04/21/19 16:57,"560 Washington St, San Francisco, CA 94016"
184512,Lightning Charging Cable,1,14.95,04/12/19 10:42,"654 Highland St, San Francisco, CA 94016"
184514,AA Batteries (4-pack),1,3.84,04/29/19 12:51,"829 12th St, Atlanta, GA 30301"
184515,USB-C Charging Cable,1,11.95,04/23/19 17:18,"846 Forest St, Boston, MA 02215"
184516,USB-C Charging Cable,1,11.95,04/24/19 12:24,"368 8th St, Boston, MA 02215"
184519,27in 4K Gaming Monitor,1,389.99,04/30/19 08:44,"834 Johnson St, Boston, MA 02215"
184521,27in 4K Gaming Monitor,1,389.99,04/10/19 11:50,"658 8th St, San Francisco, CA 94016"
184522,AAA Batteries (4-pack),1,2.99,04/25/19 01:31,"509 5th St, Dallas, TX 75001"
184523,USB-C Charging Cable,1,11.95,04/10/19 13:12,"478 Willow St, Seattle, WA 98101"
184524,Google Phone,1,600,04/13/19 21:12,"346 Willow St, Boston, MA 02215"
184525,Wired Headphones,1,11.99,04/30/19 10:21,"510 Meadow St, Boston, MA 02215"
184527,AAA Batteries (4-pack),1,2.99,04/10/19 10:48,"84 13th St, San Francisco, CA 94016"
184528,27in FHD Monitor,1,149.99,04/30/19 12:35,"232 Church St, Dallas, TX 75001"
184529,Bose SoundSport Headphones,1,99.99,04/17/19 19:13,"185 8th St, San Francisco, CA 94016"
184533,Bose SoundSport Headphones,1,99.99,04/20/19 11:08,"221 Church St, Seattle, WA 98101"
184534,Flatscreen TV,1,300,04/18/19 16:13,"770 Jackson St, Dallas, TX 75001"
184535,27in FHD Monitor,1,149.99,04/20/19 14:13,"234 Willow St, Los Angeles, CA 90001"
184536,LG Dryer,1,600.0,04/28/19 13:09,"60 10th St, New York City, NY 10001"
184537,27in 4K Gaming Monitor,1,389.99,04/15/19 15:00,"145 Cherry St, Portland, OR 97035"
184538,Wired Headphones,1,11.99,04/18/19 16:34,"145 Forest St, San Francisco, CA 94016"
184539,Lightning Charging Cable,1,14.95,04/15/19 10:02,"87 10th St, Austin, TX 73301"
184540,Lightning Charging Cable,2,14.95,04/11/19 18:24,"972 West St, Atlanta, GA 30301"
184541,Wired Headphones,1,11.99,04/14/19 10:10,"278 Church St, San Francisco, CA 94016"
184544,USB-C Charging Cable,1,11.95,04/25/19 19:27,"626 South St, Los Angeles, CA 90001"
184545,27in 4K Gaming Monitor,1,389.99,04/29/19 14:35,"503 Forest St, Los Angeles, CA 90001"
184546,Flatscreen TV,1,300,04/19/19 21:01,"1 Washington St, Los Angeles, CA 90001"
184547,AAA Batteries (4-pack),1,2.99,04/30/19 10:56,"24 Walnut St, Dallas, TX 75001"
184549,34in Ultrawide Monitor,1,379.99,04/21/19 19:56,"89 Park St, Seattle, WA 98101"
184551,Wired Headphones,1,11.99,04/23/19 00:32,"111 Ridge St, San Francisco, CA 94016"
184552,AAA Batteries (4-pack),1,2.99,04/28/19 00:40,"379 7th St, Boston, MA 02215"
184553,Lightning Charging Cable,1,14.95,04/30/19 20:25,"350 10th St, New York City, NY 10001"
184554,34in Ultrawide Monitor,1,379.99,04/24/19 12:14,"715 Dogwood St, Los Angeles, CA 90001"
184555,Bose SoundSport Headphones,1,99.99,04/11/19 14:16,"381 Lincoln St, Boston, MA 02215"
184556,Lightning Charging Cable,1,14.95,04/27/19 14:49,"251 6th St, Los Angeles, CA 90001"
184558,Wired Headphones,1,11.99,04/13/19 12:04,"394 10th St, San Francisco, CA 94016"
184561,Apple Airpods Headphones,1,150,04/13/19 17:18,"635 Spruce St, Los Angeles, CA 90001"
184562,Flatscreen TV,1,300,04/27/19 14:43,"519 North St, New York City, NY 10001"
184563,AA Batteries (4-pack),1,3.84,04/28/19 08:45,"529 Meadow St, New York City, NY 10001"
184564,34in Ultrawide Monitor,1,379.99,04/13/19 20:53,"140 Lincoln St, Los Angeles, CA 90001"
184567,Apple Airpods Headphones,1,150,04/29/19 18:34,"965 Pine St, Boston, MA 02215"
184569,AAA Batteries (4-pack),2,2.99,04/23/19 19:23,"554 Chestnut St, Boston, MA 02215"
184571,Flatscreen TV,1,300,04/22/19 06:11,"405 14th St, New York City, NY 10001"
184574,Apple Airpods Headphones,1,150,04/25/19 22:18,"920 Jackson St, San Francisco, CA 94016"
184575,Apple Airpods Headphones,1,150,04/29/19 09:08,"619 Jefferson St, Portland, OR 97035"
184576,AAA Batteries (4-pack),1,2.99,04/21/19 06:51,"413 Church St, Atlanta, GA 30301"
184577,iPhone,1,700,04/15/19 00:03,"803 Lincoln St, Portland, OR 97035"
184577,Lightning Charging Cable,1,14.95,04/15/19 00:03,"803 Lincoln St, Portland, OR 97035"
184578,AA Batteries (4-pack),1,3.84,04/23/19 22:36,"126 7th St, Austin, TX 73301"
184579,Lightning Charging Cable,1,14.95,04/23/19 17:15,"913 Main St, Boston, MA 02215"
184580,20in Monitor,1,109.99,04/24/19 17:48,"221 Ridge St, San Francisco, CA 94016"
184581,AA Batteries (4-pack),1,3.84,04/24/19 20:37,"369 2nd St, New York City, NY 10001"
184582,AA Batteries (4-pack),1,3.84,04/21/19 22:35,"724 North St, New York City, NY 10001"
184584,27in FHD Monitor,1,149.99,04/25/19 00:57,"815 Walnut St, Boston, MA 02215"
184585,AAA Batteries (4-pack),2,2.99,04/27/19 19:49,"314 Sunset St, Boston, MA 02215"
184586,Apple Airpods Headphones,1,150,04/16/19 20:10,"95 Church St, San Francisco, CA 94016"
184587,AA Batteries (4-pack),1,3.84,04/21/19 13:31,"321 Pine St, San Francisco, CA 94016"
184590,34in Ultrawide Monitor,1,379.99,04/24/19 20:45,"421 Elm St, Los Angeles, CA 90001"
184591,Bose SoundSport Headphones,1,99.99,04/23/19 11:30,"862 Highland St, Dallas, TX 75001"
184592,34in Ultrawide Monitor,1,379.99,04/12/19 11:58,"645 4th St, Portland, OR 97035"
184593,AAA Batteries (4-pack),1,2.99,04/18/19 11:50,"987 Hill St, Dallas, TX 75001"
184594,Apple Airpods Headphones,1,150,04/17/19 12:05,"624 11th St, Atlanta, GA 30301"
184595,Lightning Charging Cable,1,14.95,04/28/19 12:41,"479 7th St, San Francisco, CA 94016"
184598,Wired Headphones,3,11.99,04/20/19 16:01,"839 Johnson St, Seattle, WA 98101"
184600,AA Batteries (4-pack),1,3.84,04/10/19 00:57,"102 Jackson St, Dallas, TX 75001"
184601,LG Dryer,1,600.0,04/30/19 14:29,"25 Lakeview St, Boston, MA 02215"
184602,Macbook Pro Laptop,1,1700,04/25/19 15:58,"254 Park St, Austin, TX 73301"
184603,Apple Airpods Headphones,1,150,04/22/19 13:10,"506 Hill St, Los Angeles, CA 90001"
184604,AAA Batteries (4-pack),1,2.99,04/29/19 17:02,"882 Church St, Boston, MA 02215"
184605,Wired Headphones,1,11.99,04/23/19 16:29,"44 Church St, Atlanta, GA 30301"
184607,27in FHD Monitor,1,149.99,04/28/19 16:52,"119 1st St, New York City, NY 10001"
184608,Lightning Charging Cable,1,14.95,04/18/19 22:17,"803 Meadow St, Los Angeles, CA 90001"
184609,34in Ultrawide Monitor,1,379.99,04/13/19 17:35,"317 North St, Los Angeles, CA 90001"
184610,AA Batteries (4-pack),4,3.84,04/13/19 01:44,"473 Lake St, Portland, OR 97035"
184611,34in Ultrawide Monitor,1,379.99,04/20/19 21:03,"196 Highland St, Boston, MA 02215"
184612,Wired Headphones,1,11.99,04/16/19 15:49,"318 5th St, Los Angeles, CA 90001"
184613,AAA Batteries (4-pack),1,2.99,04/21/19 12:28,"358 Cedar St, Atlanta, GA 30301"
184614,Lightning Charging Cable,1,14.95,04/10/19 23:23,"94 River St, Los Angeles, CA 90001"
184615,34in Ultrawide Monitor,1,379.99,04/27/19 21:14,"573 Center St, San Francisco, CA 94016"
184618,Google Phone,1,600,04/14/19 09:27,"26 Center St, Portland, OR 97035"
184618,USB-C Charging Cable,1,11.95,04/14/19 09:27,"26 Center St, Portland, OR 97035"
184619,USB-C Charging Cable,1,11.95,04/17/19 11:59,"797 7th St, Portland, ME 04101"
184620,iPhone,1,700,04/20/19 19:31,"369 Madison St, Atlanta, GA 30301"
184621,iPhone,1,700,04/19/19 10:49,"547 5th St, Austin, TX 73301"
184621,Lightning Charging Cable,2,14.95,04/19/19 10:49,"547 5th St, Austin, TX 73301"
184622,AAA Batteries (4-pack),1,2.99,04/28/19 08:43,"326 11th St, Dallas, TX 75001"
184623,AA Batteries (4-pack),1,3.84,04/17/19 16:56,"409 14th St, Los Angeles, CA 90001"
184624,Lightning Charging Cable,1,14.95,04/25/19 00:27,"54 Meadow St, San Francisco, CA 94016"
184625,AA Batteries (4-pack),1,3.84,04/10/19 09:13,"788 11th St, Seattle, WA 98101"
184627,27in 4K Gaming Monitor,1,389.99,04/12/19 14:33,"374 10th St, Los Angeles, CA 90001"
184628,USB-C Charging Cable,2,11.95,04/29/19 11:13,"843 Madison St, Dallas, TX 75001"
184630,Lightning Charging Cable,1,14.95,04/14/19 08:30,"97 Adams St, San Francisco, CA 94016"
184632,34in Ultrawide Monitor,1,379.99,04/28/19 22:10,"329 Washington St, Boston, MA 02215"
184633,Wired Headphones,1,11.99,04/18/19 20:06,"143 Johnson St, New York City, NY 10001"
184634,Wired Headphones,1,11.99,04/23/19 18:01,"861 Hickory St, San Francisco, CA 94016"
184635,Vareebadd Phone,1,400,04/13/19 08:57,"826 Chestnut St, San Francisco, CA 94016"
184635,Bose SoundSport Headphones,1,99.99,04/13/19 08:57,"826 Chestnut St, San Francisco, CA 94016"
184636,AA Batteries (4-pack),1,3.84,04/13/19 00:16,"284 River St, San Francisco, CA 94016"
184640,AAA Batteries (4-pack),1,2.99,04/29/19 23:28,"784 Dogwood St, San Francisco, CA 94016"
184641,Wired Headphones,1,11.99,04/27/19 20:41,"775 8th St, Boston, MA 02215"
184642,Apple Airpods Headphones,1,150,04/16/19 13:59,"466 2nd St, Seattle, WA 98101"
184644,Bose SoundSport Headphones,1,99.99,04/17/19 22:37,"902 Johnson St, New York City, NY 10001"
184646,27in FHD Monitor,1,149.99,04/19/19 14:01,"267 Cedar St, New York City, NY 10001"
184647,Wired Headphones,1,11.99,04/30/19 16:28,"793 Cherry St, San Francisco, CA 94016"
184648,Apple Airpods Headphones,1,150,04/17/19 20:02,"101 Jefferson St, San Francisco, CA 94016"
184649,USB-C Charging Cable,1,11.95,04/26/19 20:07,"981 Adams St, Portland, ME 04101"
184650,AAA Batteries (4-pack),1,2.99,04/10/19 23:30,"47 1st St, New York City, NY 10001"
184651,Macbook Pro Laptop,1,1700,04/25/19 09:21,"429 Ridge St, Atlanta, GA 30301"
184652,27in 4K Gaming Monitor,1,389.99,04/18/19 10:27,"221 North St, Dallas, TX 75001"
184653,AAA Batteries (4-pack),1,2.99,04/28/19 23:48,"638 Wilson St, Los Angeles, CA 90001"
184654,Bose SoundSport Headphones,1,99.99,04/26/19 15:13,"652 4th St, San Francisco, CA 94016"
184656,USB-C Charging Cable,1,11.95,04/25/19 12:12,"673 Elm St, New York City, NY 10001"
184657,AA Batteries (4-pack),1,3.84,04/16/19 17:14,"324 Lake St, Dallas, TX 75001"
184658,Lightning Charging Cable,1,14.95,04/25/19 18:05,"306 1st St, Seattle, WA 98101"
184660,AA Batteries (4-pack),1,3.84,04/27/19 11:59,"363 Jefferson St, San Francisco, CA 94016"
184662,Lightning Charging Cable,1,14.95,04/10/19 12:44,"121 1st St, San Francisco, CA 94016"
184663,Lightning Charging Cable,1,14.95,04/23/19 10:05,"101 11th St, New York City, NY 10001"
184664,Wired Headphones,1,11.99,04/14/19 11:49,"764 Dogwood St, New York City, NY 10001"
184666,27in FHD Monitor,1,149.99,04/17/19 13:26,"438 Sunset St, San Francisco, CA 94016"
